# graph  collection  method   topo  seeds  duration   maxCongestion    maxDilation    avgDilation  Cut   TCV
coAuthorsCiteseer.graph        dimacs      KAHIP_ID      torus16x16      2     226.819     3395      984     33.9811     87623.0     526027.0
coAuthorsCiteseer.graph        dimacs      KAHIP_ID      torus16x16      3     224.501     3062      1014     33.7766     87199.0     524550.0
coAuthorsCiteseer.graph        dimacs      KAHIP_ID      torus16x16      4     228.525     3089      1554     34.266     87379.0     531328.0
coAuthorsCiteseer.graph        dimacs      KAHIP_ID      torus16x16      5     236.533     2937      1040     34.522     87502.0     538405.0
coAuthorsCiteseer.graph        dimacs      KAHIP_ID      torus8x8x8      1     169.322     1818      705     17.9406     98665.0     443886.0
coAuthorsCiteseer.graph        dimacs      KAHIP_ID      torus8x8x8      2     169.9     1373      765     17.9959     98895.0     444193.0
coAuthorsCiteseer.graph        dimacs      KAHIP_ID      torus8x8x8      3     168.181     1296      850     17.8866     98216.0     442962.0
coAuthorsCiteseer.graph        dimacs      KAHIP_ID      torus8x8x8      4     164.368     1252      676     18.159     97992.0     443007.0
coAuthorsCiteseer.graph        dimacs      KAHIP_ID      torus8x8x8      5     162.315     1450      1089     18.1857     98888.0     446768.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid16x16      1     157.8711     11510      2387     66.348     178505.0     1573310.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid16x16      2     157.8711     10418      2210     64.9276     178663.0     1544043.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid16x16      3     157.8711     10394      2528     60.5567     178795.0     1446519.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid16x16      4     157.8711     10128      2945     62.1014     178990.0     1485092.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid16x16      5     157.8711     11193      3600     64.3586     178950.0     1535274.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid8x8x8      1     233.0     4532      1055     26.2628     191123.0     1229861.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid8x8x8      2     233.0     4550      1662     25.9827     190460.0     1224485.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid8x8x8      3     233.0     3637      1404     25.6478     190940.0     1210653.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid8x8x8      4     233.0     3915      1148     26.0921     190463.0     1243316.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid8x8x8      5     233.0     4015      1170     26.1509     191126.0     1233017.0
coAuthorsDBLP.graph        dimacs      KAHIP       8-dimHQ      1     157.8711     2201      887     25.4356     178505.0     603155.0
coAuthorsDBLP.graph        dimacs      KAHIP       8-dimHQ      2     157.8711     2238      882     25.5534     178663.0     607686.0
coAuthorsDBLP.graph        dimacs      KAHIP       8-dimHQ      3     157.8711     2608      948     25.3169     178795.0     604744.0
coAuthorsDBLP.graph        dimacs      KAHIP       8-dimHQ      4     157.8711     2421      885     25.5305     178990.0     610536.0
coAuthorsDBLP.graph        dimacs      KAHIP       8-dimHQ      5     157.8711     2008      940     25.2941     178950.0     603391.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus16x16      1     157.8711     7760      2387     49.4326     178505.0     1172196.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus16x16      2     157.8711     7273      1800     50.3618     178663.0     1197653.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus16x16      3     157.8711     7479      1631     48.656     178795.0     1162247.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus16x16      4     157.8711     6609      2015     48.9213     178990.0     1169904.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus16x16      5     157.8711     7658      2115     50.1077     178950.0     1195320.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus8x8x8      1     233.0     2892      864     20.4362     191123.0     957007.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus8x8x8      2     233.0     3295      796     20.1008     190460.0     947289.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus8x8x8      3     233.0     2202      1168     20.0645     190940.0     947105.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus8x8x8      4     233.0     3743      753     19.8288     190463.0     944860.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus8x8x8      5     233.0     3056      1170     20.3684     191126.0     960369.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      grid16x16      1     461.76     11626      1834     63.4321     206525.0     1560620.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      grid16x16      2     501.61     10462      1736     61.8082     206644.0     1522706.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      grid16x16      3     524.662     10431      2072     58.1034     208480.0     1429111.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      grid16x16      4     508.059     10405      2948     59.1279     206618.0     1470983.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      grid16x16      5     497.039     10334      3311     62.1474     202175.0     1519565.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      grid8x8x8      1     364.494     4083      958     23.5549     235437.0     1188461.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      grid8x8x8      2     358.225     5034      1326     23.5383     229541.0     1200314.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      grid8x8x8      3     361.785     4957      742     23.4175     230747.0     1189351.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      grid8x8x8      4     360.089     4648      1080     23.733     228889.0     1209602.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      grid8x8x8      5     353.994     4091      891     23.8445     227568.0     1211706.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID       8-dimHQ      1     198.753     2429      1318     24.5498     193353.0     598648.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID       8-dimHQ      2     200.636     2540      872     24.6473     193865.0     602724.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID       8-dimHQ      3     198.048     2818      1122     24.5331     193194.0     600350.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID       8-dimHQ      4     203.811     2521      980     24.7073     191702.0     606959.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID       8-dimHQ      5     199.908     2131      898     24.8167     190171.0     600142.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      torus16x16      1     325.21     7660      2282     48.7181     185916.0     1167286.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      torus16x16      2     331.337     7189      1656     49.046     188296.0     1193633.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      torus16x16      3     321.242     7360      1638     47.9717     186090.0     1160004.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      torus16x16      4     319.439     6610      1989     48.0074     186516.0     1167636.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      torus16x16      5     332.585     7654      1809     49.3142     187304.0     1192515.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      torus8x8x8      1     250.409     2874      776     19.6159     202461.0     953508.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      torus8x8x8      2     251.531     3260      588     19.3062     201315.0     943975.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      torus8x8x8      3     252.702     2086      945     19.1609     203043.0     943348.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      torus8x8x8      4     253.931     3990      750     18.9418     202697.0     940176.0
coAuthorsDBLP.graph        dimacs      KAHIP_ID      torus8x8x8      5     249.513     3133      711     19.3997     204026.0     953263.0
coPapersCiteseer.graph        dimacs      KAHIP      grid16x16      1     780.4911     132986      392920     611.772     1579844.0     11715425.0
coPapersCiteseer.graph        dimacs      KAHIP      grid16x16      2     780.4911     126676      130934     603.998     1574344.0     11532736.0
coPapersCiteseer.graph        dimacs      KAHIP      grid16x16      3     780.4911     126480      103056     550.011     1552301.0     10497501.0
coPapersCiteseer.graph        dimacs      KAHIP      grid16x16      4     780.4911     125475      58265     570.918     1530202.0     10931368.0
coPapersCiteseer.graph        dimacs      KAHIP      grid16x16      5     780.4911     134682      76830     590.954     1547798.0     11337452.0
coPapersCiteseer.graph        dimacs      KAHIP      grid8x8x8      1     841.6565     120217      118161     326.346     2154824.0     10521080.0
coPapersCiteseer.graph        dimacs      KAHIP      grid8x8x8      2     841.6565     93070      84298     326.121     2160085.0     10496201.0
coPapersCiteseer.graph        dimacs      KAHIP      grid8x8x8      3     841.6565     87972      74363     333.83     2104043.0     10631486.0
coPapersCiteseer.graph        dimacs      KAHIP      grid8x8x8      4     841.6565     109251      95168     334.657     2162359.0     10721399.0
coPapersCiteseer.graph        dimacs      KAHIP      grid8x8x8      5     841.6565     89691      75653     313.719     2124791.0     10050942.0
coPapersCiteseer.graph        dimacs      KAHIP       8-dimHQ      1     780.4911     48542      117876     246.253     1579844.0     4715738.0
coPapersCiteseer.graph        dimacs      KAHIP       8-dimHQ      2     780.4911     41839      38088     240.771     1574344.0     4597281.0
coPapersCiteseer.graph        dimacs      KAHIP       8-dimHQ      3     780.4911     36705      34352     242.695     1552301.0     4632074.0
coPapersCiteseer.graph        dimacs      KAHIP       8-dimHQ      4     780.4911     39010      27708     238.384     1530202.0     4564332.0
coPapersCiteseer.graph        dimacs      KAHIP       8-dimHQ      5     780.4911     41124      29550     239.437     1547798.0     4593602.0
coPapersCiteseer.graph        dimacs      KAHIP      torus16x16      1     780.4911     81604      117876     464.149     1579844.0     8888453.0
coPapersCiteseer.graph        dimacs      KAHIP      torus16x16      2     780.4911     88265      53914     467.931     1574344.0     8934680.0
coPapersCiteseer.graph        dimacs      KAHIP      torus16x16      3     780.4911     82202      68704     456.072     1552301.0     8704591.0
coPapersCiteseer.graph        dimacs      KAHIP      torus16x16      4     780.4911     100683      58265     447.842     1530202.0     8574838.0
coPapersCiteseer.graph        dimacs      KAHIP      torus16x16      5     780.4911     96194      41795     458.395     1547798.0     8794310.0
coPapersCiteseer.graph        dimacs      KAHIP      torus8x8x8      1     841.6565     122745      118161     259.476     2154824.0     8365252.0
coPapersCiteseer.graph        dimacs      KAHIP      torus8x8x8      2     841.6565     91798      84298     255.218     2160085.0     8214187.0
coPapersCiteseer.graph        dimacs      KAHIP      torus8x8x8      3     841.6565     85132      74363     261.447     2104043.0     8326292.0
coPapersCiteseer.graph        dimacs      KAHIP      torus8x8x8      4     841.6565     100879      95168     260.035     2162359.0     8330751.0
coPapersCiteseer.graph        dimacs      KAHIP      torus8x8x8      5     841.6565     92371      75653     256.896     2124791.0     8230442.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      grid16x16      1     4127.57     127259      173652     545.643     1737350.0     11471043.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      grid16x16      2     3700.63     124032      59697     560.93     1630995.0     11329674.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      grid16x16      3     4202.54     124404      87552     502.576     1627403.0     10363616.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      grid16x16      4     3986.64     124377      45955     529.555     1628250.0     10838934.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      grid16x16      5     3976.91     130432      72761     541.193     1646722.0     11199985.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      grid8x8x8      1     2730.1     70888      108852     260.275     2272780.0     10298810.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      grid8x8x8      2     2767.57     73864      66378     257.629     2299557.0     10288400.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      grid8x8x8      3     2885.32     59387      50719     246.889     2363153.0     10306877.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      grid8x8x8      4     2514.45     69193      62989     256.71     2345835.0     10392144.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      grid8x8x8      5     2774.29     52708      45719     245.691     2282231.0     9775783.0
coPapersCiteseer.graph        dimacs      KAHIP_ID       8-dimHQ      1     1644.28     44377      35790     214.564     1642827.0     4506277.0
coPapersCiteseer.graph        dimacs      KAHIP_ID       8-dimHQ      2     1592.5     34970      25939     218.481     1618170.0     4492851.0
coPapersCiteseer.graph        dimacs      KAHIP_ID       8-dimHQ      3     1536.66     35377      31316     222.534     1614291.0     4543253.0
coPapersCiteseer.graph        dimacs      KAHIP_ID       8-dimHQ      4     1616.83     39509      25691     215.095     1597537.0     4483660.0
coPapersCiteseer.graph        dimacs      KAHIP_ID       8-dimHQ      5     1632.11     36735      27595     216.666     1618378.0     4489310.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      torus16x16      1     2409.03     84447      64966     428.961     1644350.0     8693327.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      torus16x16      2     2474.29     87605      36295     434.997     1621933.0     8788236.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      torus16x16      3     2601.62     83077      64496     425.543     1599768.0     8593839.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      torus16x16      4     2415.68     97960      55433     427.348     1567658.0     8526022.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      torus16x16      5     2358.76     97976      41363     437.435     1612146.0     8721578.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      torus8x8x8      1     1762.26     67210      62652     210.457     2226336.0     8141321.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      torus8x8x8      2     1756.51     69789      66693     222.139     2191340.0     8038110.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      torus8x8x8      3     1799.0     58229      46092     221.227     2160851.0     8129434.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      torus8x8x8      4     1746.17     65915      57837     217.366     2205635.0     8089054.0
coPapersCiteseer.graph        dimacs      KAHIP_ID      torus8x8x8      5     1707.94     63589      58021     219.998     2221471.0     8068004.0
coPapersDBLP.graph        dimacs      KAHIP      grid16x16      1     1517.283     210917      104880     648.553     2382194.0     18110194.0
coPapersDBLP.graph        dimacs      KAHIP      grid16x16      2     1517.283     173892      53436     639.656     2362279.0     17854724.0
coPapersDBLP.graph        dimacs      KAHIP      grid16x16      3     1517.283     180958      97635     674.632     2376956.0     18822225.0
coPapersDBLP.graph        dimacs      KAHIP      grid16x16      4     1517.283     204437      76141     663.579     2368303.0     18510548.0
coPapersDBLP.graph        dimacs      KAHIP      grid16x16      5     1517.283     210907      70605     650.18     2377244.0     18205699.0
coPapersDBLP.graph        dimacs      KAHIP      grid8x8x8      1     2377.68     91453      46912     233.517     2687119.0     15271339.0
coPapersDBLP.graph        dimacs      KAHIP      grid8x8x8      2     2377.68     65666      30316     234.847     2701917.0     15428766.0
coPapersDBLP.graph        dimacs      KAHIP      grid8x8x8      3     2377.68     70581      32460     243.699     2684867.0     15957663.0
coPapersDBLP.graph        dimacs      KAHIP      grid8x8x8      4     2377.68     92981      57780     243.444     2703734.0     15873537.0
coPapersDBLP.graph        dimacs      KAHIP      grid8x8x8      5     2377.68     103283      60264     243.278     2694521.0     15888738.0
coPapersDBLP.graph        dimacs      KAHIP       8-dimHQ      1     1517.283     54570      26220     269.315     2382194.0     7520356.0
coPapersDBLP.graph        dimacs      KAHIP       8-dimHQ      2     1517.283     53148      18218     266.553     2362279.0     7440280.0
coPapersDBLP.graph        dimacs      KAHIP       8-dimHQ      3     1517.283     71596      26036     271.19     2376956.0     7566201.0
coPapersDBLP.graph        dimacs      KAHIP       8-dimHQ      4     1517.283     43534      29285     265.434     2368303.0     7404293.0
coPapersDBLP.graph        dimacs      KAHIP       8-dimHQ      5     1517.283     43404      21250     267.157     2377244.0     7480675.0
coPapersDBLP.graph        dimacs      KAHIP      torus16x16      1     1517.283     126096      52440     519.322     2382194.0     14501538.0
coPapersDBLP.graph        dimacs      KAHIP      torus16x16      2     1517.283     121364      35934     515.108     2362279.0     14378196.0
coPapersDBLP.graph        dimacs      KAHIP      torus16x16      3     1517.283     138599      49296     518.915     2376956.0     14477725.0
coPapersDBLP.graph        dimacs      KAHIP      torus16x16      4     1517.283     149823      50680     520.413     2368303.0     14516932.0
coPapersDBLP.graph        dimacs      KAHIP      torus16x16      5     1517.283     156538      54915     514.299     2377244.0     14400891.0
coPapersDBLP.graph        dimacs      KAHIP      torus8x8x8      1     2377.68     59074      35184     186.757     2687119.0     12213355.0
coPapersDBLP.graph        dimacs      KAHIP      torus8x8x8      2     2377.68     59081      26379     189.352     2701917.0     12439838.0
coPapersDBLP.graph        dimacs      KAHIP      torus8x8x8      3     2377.68     59398      24210     188.931     2684867.0     12371377.0
coPapersDBLP.graph        dimacs      KAHIP      torus8x8x8      4     2377.68     61492      57780     189.94     2703734.0     12384837.0
coPapersDBLP.graph        dimacs      KAHIP      torus8x8x8      5     2377.68     64728      22842     188.794     2694521.0     12330316.0
coPapersDBLP.graph        dimacs      KAHIP_ID      grid16x16      1     4396.83     211294      98784     628.211     2540790.0     18014574.0
coPapersDBLP.graph        dimacs      KAHIP_ID      grid16x16      2     4444.51     193350      46332     615.297     2549799.0     17728552.0
coPapersDBLP.graph        dimacs      KAHIP_ID      grid16x16      3     4622.43     181808      96255     651.164     2532104.0     18746364.0
coPapersDBLP.graph        dimacs      KAHIP_ID      grid16x16      4     4823.42     185417      70889     640.677     2542755.0     18404732.0
coPapersDBLP.graph        dimacs      KAHIP_ID      grid16x16      5     4366.19     209446      61434     625.212     2557921.0     18046742.0
coPapersDBLP.graph        dimacs      KAHIP_ID      grid8x8x8      1     3036.1     91671      29622     210.957     2889682.0     15135747.0
coPapersDBLP.graph        dimacs      KAHIP_ID      grid8x8x8      2     3344.49     65521      27621     207.671     2975878.0     15272963.0
coPapersDBLP.graph        dimacs      KAHIP_ID      grid8x8x8      3     3315.5     72621      23618     210.494     2988026.0     15786838.0
coPapersDBLP.graph        dimacs      KAHIP_ID      grid8x8x8      4     3296.74     93094      52326     213.354     2983610.0     15692634.0
coPapersDBLP.graph        dimacs      KAHIP_ID      grid8x8x8      5     3254.39     104094      32736     213.438     2997444.0     15692205.0
coPapersDBLP.graph        dimacs      KAHIP_ID       8-dimHQ      1     2012.73     53256      24800     260.434     2509315.0     7476280.0
coPapersDBLP.graph        dimacs      KAHIP_ID       8-dimHQ      2     1957.29     53333      17230     261.804     2431883.0     7412720.0
coPapersDBLP.graph        dimacs      KAHIP_ID       8-dimHQ      3     2036.33     68257      25928     260.012     2549489.0     7482875.0
coPapersDBLP.graph        dimacs      KAHIP_ID       8-dimHQ      4     2070.94     43850      25475     258.603     2476353.0     7367599.0
coPapersDBLP.graph        dimacs      KAHIP_ID       8-dimHQ      5     2011.25     48665      21353     259.777     2491094.0     7427558.0
coPapersDBLP.graph        dimacs      KAHIP_ID      torus16x16      1     3060.75     126087      50568     509.629     2463759.0     14463266.0
coPapersDBLP.graph        dimacs      KAHIP_ID      torus16x16      2     3046.96     120402      38400     502.672     2471223.0     14324129.0
coPapersDBLP.graph        dimacs      KAHIP_ID      torus16x16      3     3178.73     136646      49752     508.515     2465247.0     14435222.0
coPapersDBLP.graph        dimacs      KAHIP_ID      torus16x16      4     2922.21     143730      37788     507.084     2486564.0     14438704.0
coPapersDBLP.graph        dimacs      KAHIP_ID      torus16x16      5     3115.56     154811      55048     504.407     2449357.0     14365508.0
coPapersDBLP.graph        dimacs      KAHIP_ID      torus8x8x8      1     2281.92     58616      23163     167.416     2873730.0     12089944.0
coPapersDBLP.graph        dimacs      KAHIP_ID      torus8x8x8      2     2345.52     57620      26891     169.103     2896327.0     12327242.0
coPapersDBLP.graph        dimacs      KAHIP_ID      torus8x8x8      3     2398.18     58974      21533     167.703     2898975.0     12243490.0
coPapersDBLP.graph        dimacs      KAHIP_ID      torus8x8x8      4     2407.4     57206      53946     168.412     2896134.0     12274900.0
coPapersDBLP.graph        dimacs      KAHIP_ID      torus8x8x8      5     2343.69     63295      21459     168.517     2897934.0     12195937.0
email-EuAll.graph        network      KAHIP      grid16x16      1     22.91999     7853      1224     75.1767     44946.0     273944.0
email-EuAll.graph        network      KAHIP      grid16x16      2     22.91999     6436      1540     74.4975     44789.0     267148.0
email-EuAll.graph        network      KAHIP      grid16x16      3     22.91999     6262      1386     77.2845     44840.0     282243.0
email-EuAll.graph        network      KAHIP      grid16x16      4     22.91999     5877      1935     79.3542     44997.0     289008.0
email-EuAll.graph        network      KAHIP      grid16x16      5     22.91999     7313      1560     80.5179     44868.0     288576.0
email-EuAll.graph        network      KAHIP      grid8x8x8      1     17.45961     3370      1155     37.2989     49541.0     253036.0
email-EuAll.graph        network      KAHIP      grid8x8x8      2     17.45961     3440      1122     37.7815     49252.0     252947.0
email-EuAll.graph        network      KAHIP      grid8x8x8      3     17.45961     3470      888     38.7148     49784.0     267790.0
email-EuAll.graph        network      KAHIP      grid8x8x8      4     17.45961     3298      780     39.4149     49599.0     270189.0
email-EuAll.graph        network      KAHIP      grid8x8x8      5     17.45961     4069      1062     37.1115     49305.0     247905.0
email-EuAll.graph        network      KAHIP       8-dimHQ      1     22.91999     1402      420     33.1789     44946.0     120904.0
email-EuAll.graph        network      KAHIP       8-dimHQ      2     22.91999     1835      420     33.2869     44789.0     119367.0
email-EuAll.graph        network      KAHIP       8-dimHQ      3     22.91999     2080      534     33.7796     44840.0     123363.0
email-EuAll.graph        network      KAHIP       8-dimHQ      4     22.91999     1662      564     34.1348     44997.0     124319.0
email-EuAll.graph        network      KAHIP       8-dimHQ      5     22.91999     1407      664     34.6498     44868.0     124185.0
email-EuAll.graph        network      KAHIP      torus16x16      1     22.91999     4685      952     59.2733     44946.0     215992.0
email-EuAll.graph        network      KAHIP      torus16x16      2     22.91999     3815      900     59.6319     44789.0     213840.0
email-EuAll.graph        network      KAHIP      torus16x16      3     22.91999     3850      1056     62.9619     44840.0     229937.0
email-EuAll.graph        network      KAHIP      torus16x16      4     22.91999     4404      1120     61.0242     44997.0     222250.0
email-EuAll.graph        network      KAHIP      torus16x16      5     22.91999     4507      1312     61.7567     44868.0     221336.0
email-EuAll.graph        network      KAHIP      torus8x8x8      1     17.45961     2666      720     28.7176     49541.0     194820.0
email-EuAll.graph        network      KAHIP      torus8x8x8      2     17.45961     2589      812     29.2769     49252.0     196009.0
email-EuAll.graph        network      KAHIP      torus8x8x8      3     17.45961     2298      672     28.9177     49784.0     200024.0
email-EuAll.graph        network      KAHIP      torus8x8x8      4     17.45961     3317      630     30.0331     49599.0     205877.0
email-EuAll.graph        network      KAHIP      torus8x8x8      5     17.45961     2283      854     29.3166     49305.0     195835.0
email-EuAll.graph        network      KAHIP_ID      grid16x16      1     16.8516     8327      1004     49.5764     52155.0     198008.0
email-EuAll.graph        network      KAHIP_ID      grid16x16      2     16.2144     6487      800     52.7256     51790.0     198512.0
email-EuAll.graph        network      KAHIP_ID      grid16x16      3     16.7769     6179      689     48.3992     52109.0     199695.0
email-EuAll.graph        network      KAHIP_ID      grid16x16      4     16.7023     6531      888     48.6293     51895.0     194809.0
email-EuAll.graph        network      KAHIP_ID      grid16x16      5     18.6935     8737      1191     48.7856     52456.0     193435.0
email-EuAll.graph        network      KAHIP_ID      grid8x8x8      1     12.2337     3842      588     24.2591     54630.0     191453.0
email-EuAll.graph        network      KAHIP_ID      grid8x8x8      2     13.5497     4531      630     24.8378     54614.0     187997.0
email-EuAll.graph        network      KAHIP_ID      grid8x8x8      3     13.5684     3851      488     23.9228     55040.0     186909.0
email-EuAll.graph        network      KAHIP_ID      grid8x8x8      4     13.5024     4495      715     23.1589     54742.0     188351.0
email-EuAll.graph        network      KAHIP_ID      grid8x8x8      5     12.9836     4196      664     24.8063     54814.0     190785.0
email-EuAll.graph        network      KAHIP_ID       8-dimHQ      1     6.36846     2486      609     28.3752     48765.0     109046.0
email-EuAll.graph        network      KAHIP_ID       8-dimHQ      2     6.54755     2704      504     28.1399     48902.0     111012.0
email-EuAll.graph        network      KAHIP_ID       8-dimHQ      3     6.17275     1530      646     27.0041     48943.0     112742.0
email-EuAll.graph        network      KAHIP_ID       8-dimHQ      4     6.32696     2827      627     28.1759     49100.0     111154.0
email-EuAll.graph        network      KAHIP_ID       8-dimHQ      5     6.41264     1975      618     27.8105     48715.0     112855.0
email-EuAll.graph        network      KAHIP_ID      torus16x16      1     11.5168     5504      942     46.9209     49515.0     200587.0
email-EuAll.graph        network      KAHIP_ID      torus16x16      2     11.5635     5906      648     47.7813     49975.0     193610.0
email-EuAll.graph        network      KAHIP_ID      torus16x16      3     11.7171     4317      804     43.1845     50261.0     196187.0
email-EuAll.graph        network      KAHIP_ID      torus16x16      4     11.5028     6396      675     46.1274     51038.0     194427.0
email-EuAll.graph        network      KAHIP_ID      torus16x16      5     11.7631     4878      832     46.6388     50144.0     198821.0
email-EuAll.graph        network      KAHIP_ID      torus8x8x8      1     9.15027     2912      504     21.6459     53180.0     172496.0
email-EuAll.graph        network      KAHIP_ID      torus8x8x8      2     9.34512     2437      477     21.8151     53339.0     173692.0
email-EuAll.graph        network      KAHIP_ID      torus8x8x8      3     9.34048     2164      423     21.109     53601.0     174487.0
email-EuAll.graph        network      KAHIP_ID      torus8x8x8      4     9.62722     2577      486     20.2144     53645.0     171418.0
email-EuAll.graph        network      KAHIP_ID      torus8x8x8      5     9.60755     2334      732     20.6832     52917.0     171484.0
loc-brightkite_edges.graph        network      KAHIP      grid16x16      1     113.7203     8045      4150     40.0795     97420.0     762272.0
loc-brightkite_edges.graph        network      KAHIP      grid16x16      2     113.7203     6001      2304     38.7741     97101.0     735583.0
loc-brightkite_edges.graph        network      KAHIP      grid16x16      3     113.7203     6644      2632     40.3223     96619.0     774471.0
loc-brightkite_edges.graph        network      KAHIP      grid16x16      4     113.7203     6886      3048     38.7779     96233.0     738332.0
loc-brightkite_edges.graph        network      KAHIP      grid16x16      5     113.7203     7329      3325     38.5742     96924.0     727047.0
loc-brightkite_edges.graph        network      KAHIP      grid8x8x8      1     155.3842     6555      3330     17.6016     111205.0     622533.0
loc-brightkite_edges.graph        network      KAHIP      grid8x8x8      2     155.3842     4178      2588     17.6391     111187.0     622415.0
loc-brightkite_edges.graph        network      KAHIP      grid8x8x8      3     155.3842     5063      3276     17.7539     111267.0     629677.0
loc-brightkite_edges.graph        network      KAHIP      grid8x8x8      4     155.3842     4535      2118     17.2498     111189.0     606795.0
loc-brightkite_edges.graph        network      KAHIP      grid8x8x8      5     155.3842     6332      2225     17.7407     111141.0     621812.0
loc-brightkite_edges.graph        network      KAHIP       8-dimHQ      1     113.7203     2894      1870     15.9503     97420.0     303359.0
loc-brightkite_edges.graph        network      KAHIP       8-dimHQ      2     113.7203     3143      1228     15.9545     97101.0     302672.0
loc-brightkite_edges.graph        network      KAHIP       8-dimHQ      3     113.7203     3709      1575     15.7846     96619.0     303174.0
loc-brightkite_edges.graph        network      KAHIP       8-dimHQ      4     113.7203     2575      1272     15.9065     96233.0     302860.0
loc-brightkite_edges.graph        network      KAHIP       8-dimHQ      5     113.7203     2241      1730     16.0792     96924.0     303061.0
loc-brightkite_edges.graph        network      KAHIP      torus16x16      1     113.7203     5605      2805     30.6719     97420.0     583348.0
loc-brightkite_edges.graph        network      KAHIP      torus16x16      2     113.7203     4954      2280     30.9547     97101.0     587241.0
loc-brightkite_edges.graph        network      KAHIP      torus16x16      3     113.7203     6271      2625     29.9791     96619.0     575809.0
loc-brightkite_edges.graph        network      KAHIP      torus16x16      4     113.7203     5415      3048     29.739     96233.0     566230.0
loc-brightkite_edges.graph        network      KAHIP      torus16x16      5     113.7203     5727      3325     31.2283     96924.0     588591.0
loc-brightkite_edges.graph        network      KAHIP      torus8x8x8      1     155.3842     3630      2207     13.8464     111205.0     489719.0
loc-brightkite_edges.graph        network      KAHIP      torus8x8x8      2     155.3842     3631      2588     13.9717     111187.0     493005.0
loc-brightkite_edges.graph        network      KAHIP      torus8x8x8      3     155.3842     3058      1956     13.816     111267.0     490013.0
loc-brightkite_edges.graph        network      KAHIP      torus8x8x8      4     155.3842     3615      2118     13.7623     111189.0     484115.0
loc-brightkite_edges.graph        network      KAHIP      torus8x8x8      5     155.3842     3559      2225     13.9127     111141.0     487640.0
loc-brightkite_edges.graph        network      KAHIP_ID      grid16x16      1     85.3894     7626      2802     37.6519     139352.0     618244.0
