# graph  collection  method   topo  seeds  duration   maxCongestion    maxDilation    avgDilation  Cut   TCV
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      grid8x8x8      1     234.143     1543      338     20.8052     100414.0     523250.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      grid8x8x8      2     221.664     1614      590     20.5913     99431.0     509965.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      grid8x8x8      3     239.578     1619      378     20.0495     100783.0     500336.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      grid8x8x8      4     238.112     1883      918     19.6508     100474.0     482958.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      grid8x8x8      5     243.083     1866      416     19.996     100545.0     491761.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      8-dimHQ      1     135.672     1560      510     17.0147     87112.0     264528.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      8-dimHQ      2     134.115     1231      523     17.0703     86946.0     262627.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      8-dimHQ      3     134.122     1080      426     16.8656     87058.0     261333.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      8-dimHQ      4     134.421     2008      444     16.9773     87112.0     261229.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      8-dimHQ      5     131.97     1140      454     16.9097     87292.0     262439.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      torus16x16      1     232.189     3028      1184     31.2334     87746.0     487147.0
